customerID,churn_probability,risk_flag,risk_band,threshold_used,model_name,MonthlyCharges,tenure,Contract,PaymentMethod,InternetService,tenure_bucket,services_count,customer_value,revenue_at_risk,top_risk_reasons,explanation_method,actual_churn
9497-QCMMS,0.9525,High,Critical,0.55,logistic_regression,93.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,4,1122.6,1069.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0178-CIIKR,0.3734,Low,Medium,0.55,logistic_regression,19.95,3,Month-to-month,Mailed check,No,0-12m,1,239.4,89.39,Tenure; Monthly Charges; Month-to-month contract,shap,No
1543-LLLFT,0.3734,Low,Medium,0.55,logistic_regression,98.3,61,One year,Mailed check,Fiber optic,48m+,6,1179.6,440.46,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,No
0030-FNXPP,0.3734,Low,Medium,0.55,logistic_regression,19.85,3,Month-to-month,Mailed check,No,0-12m,1,238.2,88.94,Tenure; Monthly Charges; Month-to-month contract,shap,No
2659-VXMWZ,0.3733,Low,Medium,0.55,logistic_regression,111.3,67,One year,Electronic check,Fiber optic,48m+,7,1335.6,498.58,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,Yes
2294-DMMUS,0.3731,Low,Medium,0.55,logistic_regression,70.45,62,Month-to-month,Credit card (automatic),DSL,48m+,4,845.4,315.42,Month-to-month contract; Tenure band: 48m+; Total Charges,shap,No
3736-BLEPA,0.3731,Low,Medium,0.55,logistic_regression,91.25,28,One year,Bank transfer (automatic),Fiber optic,25-48m,4,1095.0,408.54,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,No
4558-CGYCZ,0.3731,Low,Medium,0.55,logistic_regression,19.75,4,Month-to-month,Mailed check,No,0-12m,1,237.0,88.42,Tenure; Monthly Charges; Month-to-month contract,shap,No
2692-AQCPF,0.3729,Low,Medium,0.55,logistic_regression,108.05,65,One year,Credit card (automatic),Fiber optic,48m+,7,1296.6,483.5,Services subscribed; Total Charges; Internet Service: Fiber optic,shap,No
4827-USJHP,0.3728,Low,Medium,0.55,logistic_regression,51.8,20,Month-to-month,Mailed check,DSL,13-24m,2,621.6,231.73,Tenure; Month-to-month contract; Monthly Charges,shap,No
4692-NNQRU,0.3726,Low,Medium,0.55,logistic_regression,79.2,21,One year,Electronic check,Fiber optic,13-24m,3,950.4,354.12,Tenure; Internet Service: Fiber optic; Contract: One year,shap,No
8495-PRWFH,0.3726,Low,Medium,0.55,logistic_regression,55.65,42,Month-to-month,Electronic check,DSL,25-48m,3,667.8,248.82,Month-to-month contract; Monthly Charges; Senior Citizen,shap,No
5951-AOFIH,0.3726,Low,Medium,0.55,logistic_regression,66.4,33,Month-to-month,Credit card (automatic),DSL,25-48m,4,796.8,296.89,Month-to-month contract; Streaming TV: Yes; Paperless Billing: No,shap,No
0883-EIBTI,0.3725,Low,Medium,0.55,logistic_regression,19.5,2,Month-to-month,Mailed check,No,0-12m,1,234.0,87.16,Tenure; Monthly Charges; Average monthly spend,shap,Yes
7025-IWFHT,0.372,Low,Medium,0.55,logistic_regression,89.55,41,One year,Electronic check,Fiber optic,25-48m,4,1074.6,399.75,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,No
2229-VWQJH,0.372,Low,Medium,0.55,logistic_regression,49.3,24,Month-to-month,Credit card (automatic),DSL,13-24m,2,591.6,220.08,Month-to-month contract; Tenure; Monthly Charges,shap,No
9342-VNIMQ,0.3718,Low,Medium,0.55,logistic_regression,54.65,33,Month-to-month,Bank transfer (automatic),DSL,25-48m,3,655.8,243.83,Month-to-month contract; Monthly Charges; Average monthly spend,shap,No
7776-QWNFX,0.3716,Low,Medium,0.55,logistic_regression,50.4,30,Month-to-month,Bank transfer (automatic),DSL,25-48m,2,604.8,224.74,Month-to-month contract; Monthly Charges; Senior Citizen,shap,Yes
1222-LRYKO,0.3714,Low,Medium,0.55,logistic_regression,26.35,6,Month-to-month,Mailed check,No,0-12m,2,316.2,117.44,Tenure; Monthly Charges; Month-to-month contract,shap,No
8734-FNWVH,0.3714,Low,Medium,0.55,logistic_regression,59.7,31,Month-to-month,Bank transfer (automatic),DSL,25-48m,3,716.4,266.07,Month-to-month contract; Streaming Movies: Yes; Monthly Charges,shap,No
2616-UUTFK,0.3711,Low,Medium,0.55,logistic_regression,72.75,33,Month-to-month,Bank transfer (automatic),DSL,25-48m,6,873.0,323.97,Services subscribed; Month-to-month contract; Streaming TV: Yes,shap,No
7716-YTYHG,0.3706,Low,Medium,0.55,logistic_regression,82.05,48,One year,Mailed check,Fiber optic,25-48m,3,984.6,364.89,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,Yes
6806-YDEUL,0.3704,Low,Medium,0.55,logistic_regression,19.5,6,Month-to-month,Bank transfer (automatic),No,0-12m,1,234.0,86.67,Tenure; Monthly Charges; Month-to-month contract,shap,No
2758-RNWXS,0.3703,Low,Medium,0.55,logistic_regression,89.2,35,One year,Electronic check,Fiber optic,25-48m,4,1070.4,396.37,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,No
3255-GRXMG,0.3702,Low,Medium,0.55,logistic_regression,45.65,18,Month-to-month,Credit card (automatic),DSL,13-24m,1,547.8,202.8,Tenure; Month-to-month contract; Monthly Charges,shap,No
9036-CSKBW,0.3701,Low,Medium,0.55,logistic_regression,107.45,51,One year,Bank transfer (automatic),Fiber optic,48m+,7,1289.4,477.21,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,No
1641-BYBTK,0.3701,Low,Medium,0.55,logistic_regression,20.2,6,Month-to-month,Mailed check,No,0-12m,1,242.4,89.71,Tenure; Monthly Charges; Month-to-month contract,shap,No
6211-WHMYA,0.3698,Low,Medium,0.55,logistic_regression,43.85,64,Month-to-month,Electronic check,DSL,48m+,3,526.2,194.59,Monthly Charges; Month-to-month contract; Tenure band: 48m+,shap,No
9828-QHFBK,0.369,Low,Medium,0.55,logistic_regression,51.15,24,Month-to-month,Electronic check,DSL,13-24m,2,613.8,226.49,Month-to-month contract; Tenure; Monthly Charges,shap,No
7740-BTPUX,0.3689,Low,Medium,0.55,logistic_regression,113.6,55,Two year,Electronic check,Fiber optic,48m+,7,1363.2,502.88,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,No
7856-GANIL,0.3687,Low,Medium,0.55,logistic_regression,98.7,45,One year,Bank transfer (automatic),Fiber optic,25-48m,6,1184.4,436.69,Services subscribed; Internet Service: Fiber optic; Contract: One year,shap,No
3723-BFBGR,0.3685,Low,Medium,0.55,logistic_regression,54.8,24,Month-to-month,Credit card (automatic),DSL,13-24m,3,657.6,242.33,Month-to-month contract; Tenure; Monthly Charges,shap,No
4712-AUQZO,0.3684,Low,Medium,0.55,logistic_regression,33.6,18,Month-to-month,Mailed check,DSL,13-24m,2,403.2,148.54,Tenure; Monthly Charges; Month-to-month contract,shap,No
5562-YJQGT,0.3683,Low,Medium,0.55,logistic_regression,20.35,2,Month-to-month,Credit card (automatic),No,0-12m,1,244.2,89.94,Tenure; Monthly Charges; Month-to-month contract,shap,No
5876-HZVZM,0.3681,Low,Medium,0.55,logistic_regression,55.9,6,Month-to-month,Credit card (automatic),DSL,0-12m,3,670.8,246.92,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
0206-TBWLC,0.368,Low,Medium,0.55,logistic_regression,114.65,54,One year,Mailed check,Fiber optic,48m+,8,1375.8,506.29,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,No
3410-MHHUM,0.368,Low,Medium,0.55,logistic_regression,94.4,44,One year,Electronic check,Fiber optic,25-48m,5,1132.8,416.87,Internet Service: Fiber optic; Services subscribed; Contract: One year,shap,No
3086-RUCRN,0.3679,Low,Medium,0.55,logistic_regression,103.1,66,Month-to-month,Bank transfer (automatic),Fiber optic,48m+,7,1237.2,455.17,Services subscribed; Total Charges; Month-to-month contract,shap,No
4397-FRLTA,0.3674,Low,Medium,0.55,logistic_regression,20.15,4,Month-to-month,Mailed check,No,0-12m,1,241.8,88.84,Tenure; Monthly Charges; Month-to-month contract,shap,No
1336-EZFZY,0.3674,Low,Medium,0.55,logistic_regression,20.05,4,Month-to-month,Mailed check,No,0-12m,1,240.6,88.4,Tenure; Monthly Charges; Month-to-month contract,shap,No
6377-KSLXC,0.367,Low,Medium,0.55,logistic_regression,19.95,5,Month-to-month,Mailed check,No,0-12m,1,239.4,87.86,Tenure; Monthly Charges; Month-to-month contract,shap,No
2722-VOJQL,0.3668,Low,Medium,0.55,logistic_regression,105.65,64,One year,Credit card (automatic),Fiber optic,48m+,6,1267.8,465.03,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,Yes
9099-FTUHS,0.3665,Low,Medium,0.55,logistic_regression,54.4,23,Month-to-month,Electronic check,DSL,13-24m,3,652.8,239.25,Tenure; Month-to-month contract; Monthly Charges,shap,No
7740-KKCXF,0.3662,Low,Medium,0.55,logistic_regression,30.05,51,Month-to-month,Credit card (automatic),DSL,48m+,1,360.6,132.05,Monthly Charges; Month-to-month contract; Average monthly spend,shap,No
1684-FLBGS,0.3661,Low,Medium,0.55,logistic_regression,69.5,23,Month-to-month,Credit card (automatic),DSL,13-24m,5,834.0,305.33,Tenure; Month-to-month contract; Services subscribed,shap,No
2439-QKJUL,0.366,Low,Medium,0.55,logistic_regression,20.25,5,Month-to-month,Mailed check,No,0-12m,1,243.0,88.94,Tenure; Monthly Charges; Month-to-month contract,shap,No
6743-HHQPF,0.3655,Low,Medium,0.55,logistic_regression,25.1,42,Month-to-month,Credit card (automatic),DSL,25-48m,0,301.2,110.09,Monthly Charges; Month-to-month contract; Average monthly spend,shap,No
9069-LGEUL,0.3653,Low,Medium,0.55,logistic_regression,59.95,23,Month-to-month,Bank transfer (automatic),DSL,13-24m,3,719.4,262.8,Tenure; Month-to-month contract; Streaming Movies: Yes,shap,No
4747-LCAQL,0.3652,Low,Medium,0.55,logistic_regression,79.0,25,Month-to-month,Mailed check,DSL,25-48m,6,948.0,346.21,Services subscribed; Month-to-month contract; Tenure,shap,No
2087-QAREY,0.3652,Low,Medium,0.55,logistic_regression,54.7,22,Month-to-month,Mailed check,DSL,13-24m,3,656.4,239.72,Tenure; Month-to-month contract; Monthly Charges,shap,No
6261-LHRTG,0.3651,Low,Medium,0.55,logistic_regression,54.75,26,Month-to-month,Credit card (automatic),DSL,25-48m,3,657.0,239.87,Month-to-month contract; Tenure; Monthly Charges,shap,No
9057-MSWCO,0.3647,Low,Medium,0.55,logistic_regression,30.75,27,Month-to-month,Credit card (automatic),DSL,25-48m,1,369.0,134.57,Monthly Charges; Month-to-month contract; Average monthly spend,shap,Yes
8847-GEOOQ,0.3647,Low,Medium,0.55,logistic_regression,60.2,60,Month-to-month,Bank transfer (automatic),DSL,48m+,5,722.4,263.46,Month-to-month contract; Tenure band: 48m+; Services subscribed,shap,No
7808-DVWEP,0.3646,Low,Medium,0.55,logistic_regression,20.0,3,Month-to-month,Bank transfer (automatic),No,0-12m,1,240.0,87.5,Tenure; Monthly Charges; Month-to-month contract,shap,No
4016-BJKTZ,0.3645,Low,Medium,0.55,logistic_regression,108.9,25,Two year,Electronic check,Fiber optic,25-48m,7,1306.8,476.33,Services subscribed; Internet Service: Fiber optic; Tenure,shap,No
4456-RHSNB,0.3641,Low,Medium,0.55,logistic_regression,49.6,19,Month-to-month,Bank transfer (automatic),DSL,13-24m,2,595.2,216.71,Tenure; Month-to-month contract; Monthly Charges,shap,No
9494-BDNNC,0.3639,Low,Medium,0.55,logistic_regression,95.3,66,One year,Electronic check,Fiber optic,48m+,5,1143.6,416.16,Internet Service: Fiber optic; Total Charges; Tenure band: 48m+,shap,No
0369-ZGOVK,0.3633,Low,Medium,0.55,logistic_regression,70.4,28,One year,Bank transfer (automatic),Fiber optic,25-48m,1,844.8,306.92,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,No
7078-NVFAM,0.3632,Low,Medium,0.55,logistic_regression,35.15,32,Month-to-month,Electronic check,DSL,25-48m,2,421.8,153.2,Monthly Charges; Month-to-month contract; Average monthly spend,shap,No
4816-OKWNX,0.3629,Low,Medium,0.55,logistic_regression,103.4,50,One year,Bank transfer (automatic),Fiber optic,48m+,6,1240.8,450.29,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,No
4726-DLWQN,0.3629,Low,Medium,0.55,logistic_regression,70.35,50,Month-to-month,Bank transfer (automatic),DSL,48m+,5,844.2,306.36,Month-to-month contract; Tenure band: 48m+; Services subscribed,shap,No
3977-QCRSL,0.3629,Low,Medium,0.55,logistic_regression,20.15,5,Month-to-month,Mailed check,No,0-12m,1,241.8,87.75,Tenure; Monthly Charges; Month-to-month contract,shap,No
9249-FXSCK,0.3627,Low,Medium,0.55,logistic_regression,111.25,52,One year,Credit card (automatic),Fiber optic,48m+,7,1335.0,484.2,Services subscribed; Internet Service: Fiber optic; Total Charges,shap,Yes
4923-ADWXJ,0.3626,Low,Medium,0.55,logistic_regression,65.8,25,Month-to-month,Bank transfer (automatic),DSL,25-48m,4,789.6,286.31,Month-to-month contract; Tenure; Streaming Movies: Yes,shap,No
7721-JXEAW,0.3625,Low,Medium,0.55,logistic_regression,41.05,59,Month-to-month,Bank transfer (automatic),DSL,48m+,2,492.6,178.57,Monthly Charges; Month-to-month contract; Tenure band: 48m+,shap,Yes
5590-ZSKRV,0.3623,Low,Medium,0.55,logistic_regression,54.65,8,Month-to-month,Mailed check,DSL,0-12m,3,655.8,237.6,Tenure; Month-to-month contract; Monthly Charges,shap,No
0278-YXOOG,0.362,Low,Medium,0.55,logistic_regression,21.05,5,Month-to-month,Mailed check,No,0-12m,1,252.6,91.44,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
7036-ZZKBD,0.3617,Low,Medium,0.55,logistic_regression,66.4,31,Month-to-month,Credit card (automatic),DSL,25-48m,4,796.8,288.2,Month-to-month contract; Streaming Movies: Yes; Paperless Billing: No,shap,No
3733-ZEECP,0.3617,Low,Medium,0.55,logistic_regression,51.1,22,Month-to-month,Electronic check,DSL,13-24m,2,613.2,221.79,Tenure; Month-to-month contract; Monthly Charges,shap,No
1360-RCYRT,0.3617,Low,Medium,0.55,logistic_regression,30.35,23,Month-to-month,Bank transfer (automatic),DSL,13-24m,1,364.2,131.73,Monthly Charges; Tenure; Month-to-month contract,shap,No
9367-OIUXP,0.3616,Low,Medium,0.55,logistic_regression,20.7,4,Month-to-month,Mailed check,No,0-12m,1,248.4,89.82,Tenure; Monthly Charges; Month-to-month contract,shap,No
3059-NGMXB,0.3614,Low,Medium,0.55,logistic_regression,69.2,14,Month-to-month,Mailed check,DSL,13-24m,5,830.4,300.11,Tenure; Month-to-month contract; Services subscribed,shap,No
3363-EWLGO,0.3614,Low,Medium,0.55,logistic_regression,19.95,5,Month-to-month,Mailed check,No,0-12m,1,239.4,86.52,Tenure; Monthly Charges; Month-to-month contract,shap,No
8930-XOTDP,0.3613,Low,Medium,0.55,logistic_regression,55.95,18,Month-to-month,Mailed check,DSL,13-24m,2,671.4,242.58,Tenure; Month-to-month contract; Monthly Charges,shap,No
5687-DKDTV,0.3613,Low,Medium,0.55,logistic_regression,20.35,4,Month-to-month,Mailed check,No,0-12m,1,244.2,88.23,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
3097-IDVPU,0.3611,Low,Medium,0.55,logistic_regression,50.1,19,Month-to-month,Credit card (automatic),DSL,13-24m,2,601.2,217.09,Tenure; Month-to-month contract; Monthly Charges,shap,No
3373-YZZYM,0.361,Low,Medium,0.55,logistic_regression,19.2,1,Month-to-month,Mailed check,No,0-12m,1,230.4,83.17,Tenure; Monthly Charges; Month-to-month contract,shap,No
3858-XHYJO,0.3608,Low,Medium,0.55,logistic_regression,105.75,40,One year,Bank transfer (automatic),Fiber optic,25-48m,6,1269.0,457.86,Services subscribed; Internet Service: Fiber optic; Contract: One year,shap,No
1925-LFCZZ,0.3608,Low,Medium,0.55,logistic_regression,50.05,55,One year,Bank transfer (automatic),DSL,48m+,3,600.6,216.7,Monthly Charges; Tenure band: 48m+; Contract: One year,shap,No
1051-GEJLJ,0.3607,Low,Medium,0.55,logistic_regression,19.5,2,Month-to-month,Mailed check,No,0-12m,1,234.0,84.4,Tenure; Monthly Charges; Average monthly spend,shap,No
7130-CTCUS,0.3605,Low,Medium,0.55,logistic_regression,54.55,16,Month-to-month,Bank transfer (automatic),DSL,13-24m,3,654.6,235.98,Tenure; Month-to-month contract; Monthly Charges,shap,No
8314-DPQHL,0.3598,Low,Medium,0.55,logistic_regression,50.8,9,One year,Mailed check,DSL,0-12m,4,609.6,219.33,Tenure; Monthly Charges; Contract: One year,shap,No
0440-MOGPM,0.3597,Low,Medium,0.55,logistic_regression,80.55,41,One year,Electronic check,DSL,25-48m,6,966.6,347.69,Services subscribed; Contract: One year; Streaming Movies: Yes,shap,No
6476-YHMGA,0.3595,Low,Medium,0.55,logistic_regression,76.5,15,Month-to-month,Bank transfer (automatic),DSL,13-24m,6,918.0,330.02,Tenure; Services subscribed; Month-to-month contract,shap,No
2716-GFZOR,0.3594,Low,Medium,0.55,logistic_regression,86.1,43,Month-to-month,Credit card (automatic),Fiber optic,25-48m,4,1033.2,371.33,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,No
9618-LFJRU,0.3592,Low,Medium,0.55,logistic_regression,20.45,4,Month-to-month,Credit card (automatic),No,0-12m,1,245.4,88.15,Tenure; Monthly Charges; Month-to-month contract,shap,No
3253-HKOKL,0.3589,Low,Medium,0.55,logistic_regression,100.3,52,One year,Electronic check,Fiber optic,48m+,5,1203.6,431.97,Internet Service: Fiber optic; Total Charges; Tenure band: 48m+,shap,No
3272-VUHPV,0.3589,Low,Medium,0.55,logistic_regression,56.3,8,Month-to-month,Bank transfer (automatic),DSL,0-12m,3,675.6,242.47,Tenure; Month-to-month contract; Monthly Charges,shap,No
1297-VQDRP,0.3587,Low,Medium,0.55,logistic_regression,107.15,68,One year,Credit card (automatic),Fiber optic,48m+,6,1285.8,461.22,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
0786-IVLAW,0.3587,Low,Medium,0.55,logistic_regression,108.1,66,One year,Bank transfer (automatic),Fiber optic,48m+,6,1297.2,465.31,Total Charges; Services subscribed; Internet Service: Fiber optic,shap,No
0247-SLUJI,0.3586,Low,Medium,0.55,logistic_regression,19.7,1,Month-to-month,Mailed check,No,0-12m,1,236.4,84.77,Tenure; Monthly Charges; Month-to-month contract,shap,No
3472-OAOOR,0.3585,Low,Medium,0.55,logistic_regression,34.95,19,Month-to-month,Mailed check,DSL,13-24m,2,419.4,150.35,Tenure; Monthly Charges; Month-to-month contract,shap,No
0048-LUMLS,0.3584,Low,Medium,0.55,logistic_regression,91.2,37,One year,Credit card (automatic),Fiber optic,25-48m,3,1094.4,392.23,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,No
2946-KIQSP,0.3584,Low,Medium,0.55,logistic_regression,33.45,35,Month-to-month,Mailed check,DSL,25-48m,2,401.4,143.86,Monthly Charges; Month-to-month contract; Average monthly spend,shap,No
8404-VLQFB,0.3582,Low,Medium,0.55,logistic_regression,25.25,15,Month-to-month,Electronic check,No,13-24m,2,303.0,108.53,Tenure; Monthly Charges; Month-to-month contract,shap,No
5366-OBVMR,0.3582,Low,Medium,0.55,logistic_regression,50.3,18,Month-to-month,Mailed check,DSL,13-24m,2,603.6,216.21,Tenure; Month-to-month contract; Monthly Charges,shap,No
5240-CAOYT,0.3581,Low,Medium,0.55,logistic_regression,87.55,57,Month-to-month,Bank transfer (automatic),Fiber optic,48m+,5,1050.6,376.22,Month-to-month contract; Internet Service: Fiber optic; Tenure band: 48m+,shap,No
6421-SZVEM,0.358,Low,Medium,0.55,logistic_regression,82.85,28,One year,Bank transfer (automatic),Fiber optic,25-48m,3,994.2,355.92,Internet Service: Fiber optic; Contract: One year; Internet Service: DSL,shap,No
2186-QZEYA,0.3576,Low,Medium,0.55,logistic_regression,58.55,29,Month-to-month,Bank transfer (automatic),DSL,25-48m,4,702.6,251.25,Month-to-month contract; Monthly Charges; Senior Citizen,shap,No
5515-IDEJJ,0.3576,Low,Medium,0.55,logistic_regression,19.9,1,Month-to-month,Mailed check,No,0-12m,1,238.8,85.39,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
0487-RPVUM,0.3575,Low,Medium,0.55,logistic_regression,99.4,61,Month-to-month,Bank transfer (automatic),Fiber optic,48m+,6,1192.8,426.43,Services subscribed; Month-to-month contract; Internet Service: Fiber optic,shap,No
7607-QKKTJ,0.3574,Low,Medium,0.55,logistic_regression,95.0,45,One year,Credit card (automatic),Fiber optic,25-48m,5,1140.0,407.44,Internet Service: Fiber optic; Services subscribed; Contract: One year,shap,No
7968-QUXNS,0.3572,Low,Medium,0.55,logistic_regression,18.95,6,Month-to-month,Mailed check,No,0-12m,1,227.4,81.23,Tenure; Monthly Charges; Month-to-month contract,shap,No
1840-BIUOG,0.3568,Low,Medium,0.55,logistic_regression,68.7,20,One year,Electronic check,DSL,13-24m,5,824.4,294.15,Tenure; Services subscribed; Contract: One year,shap,No
2898-MRKPI,0.3567,Low,Medium,0.55,logistic_regression,101.05,68,One year,Credit card (automatic),Fiber optic,48m+,5,1212.6,432.53,Total Charges; Internet Service: Fiber optic; Tenure band: 48m+,shap,No
4140-WJAWW,0.3565,Low,Medium,0.55,logistic_regression,19.85,5,Month-to-month,Credit card (automatic),No,0-12m,1,238.2,84.92,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
